time	susceptible (total) median	susceptible (total) lower bound	susceptible (total) upper bound	severe (total) median	severe (total) lower bound	severe (total) upper bound	exposed (total) median	exposed (total) lower bound	exposed (total) upper bound	overflow (total) median	overflow (total) lower bound	overflow (total) upper bound	ICU (total) median	ICU (total) lower bound	ICU (total) upper bound	infectious (total) median	infectious (total) lower bound	infectious (total) upper bound	weeklyFatality (total) median	weeklyFatality (total) lower bound	weeklyFatality (total) upper bound	cumulative recovered (total) median	cumulative recovered (total) lower bound	cumulative recovered (total) upper bound	cumulative hospitalized (total) median	cumulative hospitalized (total) lower bound	cumulative hospitalized (total) upper bound	cumulative ICU (total) median	cumulative ICU (total) lower bound	cumulative ICU (total) upper bound	cumulative fatality (total) median	cumulative fatality (total) lower bound	cumulative fatality (total) upper bound
2020-02-19	38191351	36583036	41321730	168717	135334	174718	6347551	5336018	7268415	6877	4026	5940	4114	4114	4114	4084893	3448042	4645069	10582	7125	9043	7590951	6647338	8277991	246567	193977	247093	21767	13535	16722	14825	8333	10448
2020-02-20	35974581	34141460	39500416	192618	155930	203165	6853524	5790320	7815598	8422	5420	7790	4114	4114	4114	4560967	3843205	5199438	12387	8684	11124	8797565	7664460	9651058	285744	226950	291642	25402	16454	20512	17489	10381	13112
2020-02-21	33660889	31613814	37572669	218777	178385	234178	7307021	6220569	8277019	10155	6963	9861	4114	4114	4114	5048515	4254035	5759774	14413	10462	13517	10139262	8794527	11180499	329296	263596	341272	29542	19808	24901	20546	12774	16246
2020-02-22	31283951	29044541	35556551	247062	202651	267526	7685221	6610499	8623583	12083	8665	12160	4114	4114	4114	5535117	4672949	6308063	16675	12473	16236	11617694	10040986	12865705	377275	304021	395953	34230	23634	29940	24037	15543	19895
2020-02-23	28882378	26482482	33474729	277236	228613	302829	7966688	6943353	8830659	14210	10530	14686	4114	4114	4114	6005933	5090466	6823472	19184	14720	19250	13230721	11404913	14700648	429605	348254	455482	39509	27966	35672	27999	18722	24102
2020-02-24	26497432	23977334	31353726	308942	256077	339554	8133635	7203150	8881391	16531	12558	17430	4114	4114	4114	6444344	5495418	7283647	21945	17171	22549	14971814	12884515	16673263	486070	396231	519455	45411	32838	42131	32468	22341	28905
2020-02-25	24170244	21575761	29222730	341709	284762	377017	8174073	7376111	8769300	19044	14746	20378	4114	4114	4114	6832946	5875367	7666479	24959	19823	26123	16829683	14474702	18765252	546296	447780	587271	51964	38276	49339	37475	26428	34331
2020-02-26	21938928	19317806	27112071	374954	314301	414412	8083468	7452065	8499562	21720	17085	23501	4114	4114	4114	7154834	6217246	7952183	28212	22676	29948	18788232	16166822	20952425	609755	502615	658135	59184	44303	57304	43037	31009	40396
2020-02-27	19835999	17234175	25051489	408003	344246	450844	7865529	7425618	8075283	24542	19562	26762	4114	4114	4114	7395048	6508184	8125346	31681	25720	33998	20826881	17948586	23205627	675772	560330	731091	67073	50931	66015	49170	36101	47109
2020-02-28	17886476	15344799	23068415	440124	374078	485386	7531945	7296868	7602060	27474	22159	30111	4114	4114	4114	7541968	6736448	8176641	35334	28940	38222	22921304	19804253	25492191	743551	620410	805070	75621	58163	75445	55880	41714	54468
2020-02-29	16106902	13658771	21186466	470562	403230	517136	7101084	6918498	7160233	30473	24848	33490	4114	4114	4114	7588475	6892390	8103850	39127	32309	42560	25044511	21715066	27777784	812210	682238	878953	84802	65991	85545	63164	47852	62455
2020-03-01	14505331	12175467	19424334	498586	431107	545278	6595895	6395674	6760387	33490	27596	36834	4114	4114	4114	7532656	6969281	7912047	43005	35792	46937	27168209	23659954	30028419	880827	745127	951631	94574	74396	96253	71005	54514	71040
2020-03-02	13082140	10886474	17795182	523528	457123	569135	6041422	5739901	6378278	36472	30364	40077	4114	4114	4114	7377959	6963910	7612892	46907	39348	51272	29264276	25616419	32212404	948484	808342	1022074	104882	83347	107487	79376	61689	80177
2020-03-03	11831418	9777852	16306561	544827	480726	588207	5462359	5084533	5991649	39362	33110	43154	4114	4114	4114	7132762	6876858	7223209	50763	42926	55479	31306206	27561567	34301990	1014321	871136	1089381	115660	92801	119158	88238	69354	89810
2020-03-04	10742613	8832347	14960793	562058	501429	602195	4881028	4452153	5551828	42107	35787	46003	4114	4114	4114	6809464	6652327	6854806	54507	46473	59477	33270360	29473148	36274561	1077571	932787	1152820	126828	102704	131166	97543	77481	99873
2020-03-05	9802188	8031284	13755707	574946	518838	611000	4315995	3859422	5088534	44654	38352	48569	4114	4114	4114	6423233	6320238	6502361	58065	49930	63183	35136923	31330540	38113287	1137593	992624	1211852	138303	112994	143406	107235	86031	110293
2020-03-06	8995076	7356002	12685565	583375	532663	614714	3781392	3317125	4617434	46956	40761	50810	4114	4114	4114	5990635	5806311	6177270	61369	53245	66520	36890489	33115563	39807245	1193890	1050059	1266127	149997	123602	155777	117250	94959	120988
2020-03-07	8305842	6788832	11742048	587381	542734	613593	3286860	2830843	4152126	48977	42974	52691	4114	4114	4114	5528320	5276386	5864800	64356	56359	69424	38520273	34813086	41351094	1246118	1104602	1315480	161818	134453	168178	127520	104211	131879
2020-03-08	7719523	6313669	10915197	587133	548997	608018	2837956	2401969	3703608	50686	44955	54190	4114	4114	4114	5051919	4748517	5513872	66968	59218	71847	40019983	36411377	42744416	1294080	1155877	1359908	173681	145473	180514	137973	113732	142887
2020-03-09	7222163	5916235	10194216	582912	551512	598464	2436837	2028822	3280098	52062	46676	55295	4114	4114	4114	4575230	4236085	5136402	69164	61774	73757	41387427	37902203	43990853	1337713	1203622	1399539	185502	156584	192703	148540	123463	153934
2020-03-10	6801116	5584125	9568116	575081	550436	585460	2083056	1707693	2887134	53094	48115	56007	4114	4114	4114	4109734	3749267	4743779	70915	63987	75138	42623939	39280717	45097172	1377067	1247686	1434600	197205	167714	204667	159153	133341	164948
2020-03-11	6445159	5306719	9026185	564060	546005	569239	1774332	1433712	2527874	53779	49259	56335	4114	4114	4114	3664392	3295149	4346376	72204	65824	75990	43733703	40545168	46072354	1412287	1288017	1465394	208721	178791	216344	169747	143305	175863
2020-03-12	6144491	5075019	8558315	550300	538521	551731	1507235	1201521	2203505	54122	50099	56298	4114	4114	4114	3245695	2878066	3953162	73027	67266	76327	44723066	41696490	46926768	1443587	1324654	1492264	219991	189751	227680	180262	153297	186620
2020-03-13	5890648	4881459	8155186	534259	527379	534505	1277725	1005740	1913687	54137	50636	55921	4114	4114	4114	2857879	2500045	3571506	73394	68302	76177	45599881	42737828	47671476	1471228	1357704	1515579	230964	200536	238634	190643	163261	197165
2020-03-14	5676384	4719705	7808363	516386	509803	517576	1081561	841270	1656983	53842	50875	55232	4114	4114	4114	2503238	2161290	3207124	73321	68933	75575	46372921	43674042	48317678	1495503	1387332	1535707	241598	211095	249173	200841	173144	207455
2020-03-15	5495533	4584473	7510314	497102	490337	501121	914577	703462	1431234	53261	50829	54265	4114	4114	4114	2182489	1860653	2864145	72840	69167	74564	47051398	44511234	48876301	1516716	1413743	1553009	251861	221385	259274	210813	182899	217450
2020-03-16	5342868	4471362	7254390	476799	467994	485081	772862	588189	1233864	52421	50514	53055	4114	4114	4114	1895133	1596050	2545263	71982	69022	73188	47644567	45256321	49357708	1535174	1437166	1567826	261727	231369	268923	220522	192484	227121
2020-03-17	5213974	4376709	7034764	455826	445337	468954	652853	491866	1062114	51351	49949	51614	4114	4114	4114	1639788	1364806	2251942	70786	68521	71497	48161442	45916663	49771517	1551174	1457846	1580475	271181	241018	278111	229939	201862	236444
2020-03-18	5105125	4297466	6846363	434490	422652	451453	551379	411419	913218	50081	49158	50096	4114	4114	4114	1414476	1163934	1984632	69292	67693	69515	48610583	46499762	50126497	1564996	1476031	1591242	280210	250310	286838	239039	210999	245402
2020-03-19	5013181	4231096	6684789	413055	400174	433198	465661	344240	784514	48642	47997	48589	4114	4114	4114	1216862	990342	1742994	67541	66572	67539	48999967	47013028	50430537	1576903	1491965	1600386	288811	259229	295106	247803	219869	253981
2020-03-20	4935498	4175487	6546246	391747	378096	414456	393295	288133	673517	47062	46466	47106	4114	4114	4114	1044437	840981	1526095	65575	64783	65571	49336915	47463599	50690648	1587135	1505883	1608135	296982	267765	302924	256218	228450	262174
2020-03-21	4869848	4128878	6427461	370747	356571	395462	332219	241260	577959	45370	44773	45653	4114	4114	4114	894659	712948	1332593	63432	62795	63640	49628055	47858226	50913007	1595908	1518007	1614691	304730	275911	310301	264273	236725	269979
2020-03-22	4814355	4089801	6325621	350207	335717	376421	280676	202085	495798	43592	42838	44230	4114	4114	4114	765046	603544	1160882	61152	60280	61750	49879331	48203191	51103011	1603417	1528542	1620230	312060	283668	317252	271965	244681	277395
2020-03-23	4767437	4057029	6238310	330242	315621	357506	237175	169329	425225	41753	40864	42781	4114	4114	4114	653249	510308	1009209	58769	57696	59870	50096024	48504265	51265349	1609833	1537678	1624904	318983	291036	323791	279292	252309	284427
2020-03-24	4727763	4029539	6163452	310944	296344	338863	200456	141927	364647	39873	38873	41219	4114	4114	4114	557085	431031	875774	56315	55071	57913	50282796	48766699	51404073	1615308	1545586	1628843	325511	298022	329935	286254	259603	291082
2020-03-25	4694208	4006474	6099271	292378	277927	320612	169454	118994	312674	37974	36882	39592	4114	4114	4114	474566	363752	758790	53819	52435	55819	50443735	48995222	51522666	1619974	1552421	1632160	331658	304634	335701	292858	266562	297368
2020-03-26	4665824	3987120	6044240	274589	260392	302848	143273	99792	268099	36071	34908	37918	4114	4114	4114	403898	306749	656537	51305	49809	53646	50582409	49194068	51624118	1623948	1558319	1634951	337440	310882	341107	299109	273186	303295
2020-03-27	4641812	3970876	5997055	257605	243746	285646	121157	83707	229876	34180	32962	36215	4114	4114	4114	343484	258517	567392	48798	47215	51419	50701919	49367000	51710981	1627328	1563403	1637298	342871	316776	346171	305015	279479	308876
2020-03-28	4621495	3957241	5956593	241441	227986	269061	102471	70229	197105	32313	31057	34498	4114	4114	4114	291911	217755	489850	46315	44670	49163	50804953	49517347	51785433	1630202	1567782	1639271	347968	322330	350911	310588	285445	314123
2020-03-29	4604303	3945795	5921896	226099	213097	253134	86680	58931	169010	30480	29201	32782	4114	4114	4114	247940	183339	422530	43872	42186	46898	50893832	49648042	51849330	1632644	1571549	1640929	352747	327558	355345	315837	291093	319050
2020-03-30	4589755	3936186	5892141	211573	199061	237891	73330	49458	144924	28692	27401	31078	4114	4114	4114	210491	154304	364183	41484	39775	44641	50970556	49761658	51904247	1634717	1574787	1642321	357225	332472	359490	320776	296430	323671
2020-03-31	4577443	3928118	5866624	197846	185850	223347	62044	41513	124274	26954	25662	29396	4114	4114	4114	178624	129827	313686	39161	37445	42409	51036845	49860445	51951523	1636477	1577569	1643489	361417	337088	363363	325415	301465	327999
2020-04-01	4567023	3921343	5844739	184901	173435	209506	52499	34849	106571	25272	23989	27745	4114	4114	4114	151529	109203	270037	36911	35203	40213	51094179	49946367	51992293	1637970	1579958	1644470	365339	341420	366981	329769	306210	332050
2020-04-02	4558203	3915654	5825970	172712	161784	196367	44427	29257	91393	23650	22385	26134	4114	4114	4114	128506	91835	232347	34742	33053	38066	51143824	50021136	52027520	1639237	1582009	1645293	369008	345482	370357	333851	310674	335838
2020-04-03	4550737	3910877	5809872	161252	150863	183920	37599	24564	78379	22092	20850	24566	4114	4114	4114	108953	77215	199834	32657	30998	35976	51186867	50086236	52058021	1640311	1583767	1645983	372436	349288	373509	337672	314870	339376
2020-04-04	4544418	3906865	5796065	150491	140636	172151	31822	20625	67220	20599	19387	23048	4114	4114	4114	92356	64912	171807	30660	29038	33950	51224239	50142958	52084488	1641221	1585276	1646563	375640	352853	376449	341248	318809	342678
2020-04-05	4539069	3903496	5784222	140398	131068	161041	26934	17319	57652	19172	17995	21582	4114	4114	4114	78273	54562	147665	28752	27174	31994	51256737	50192420	52107506	1641993	1586569	1647048	378632	356190	379192	344590	322503	345757
2020-04-06	4534540	3900667	5774065	130941	122124	150571	22798	14544	49447	17813	16674	20172	4114	4114	4114	66327	45858	126881	26935	25405	30112	51285043	50235591	52127574	1642647	1587677	1647456	381426	359311	381750	347710	325964	348626
2020-04-07	4530707	3898290	5765352	122087	113770	140716	19298	12214	42411	16521	15423	18819	4114	4114	4114	56197	38538	108998	25206	23730	28306	51309740	50273308	52145113	1643201	1588627	1647797	384033	362230	384135	350622	329203	351296
2020-04-08	4527462	3896294	5757878	113806	105970	131451	16335	10257	36376	15296	14240	17525	4114	4114	4114	47609	32384	93616	23566	22145	26577	51331329	50306297	52160481	1643670	1589441	1648084	386467	364959	386358	353336	332231	353781
2020-04-09	4524714	3894618	5751467	106066	98693	122751	13828	8614	31201	14136	13124	16290	4114	4114	4114	40329	27211	80391	22013	20649	24927	51350235	50335185	52173983	1644068	1590137	1648324	388737	367508	388431	355863	335060	356091
2020-04-10	4522388	3893210	5745969	98836	91907	114590	11706	7235	26763	13039	12072	15114	4114	4114	4114	34160	22863	69024	20544	19239	23355	51366826	50360512	52185877	1644405	1590734	1648525	390855	369890	390363	358216	337700	358237
2020-04-11	4520419	3892027	5741252	92086	85581	106940	9910	6076	22956	12004	11082	13998	4114	4114	4114	28933	19209	59257	19156	17911	21861	51381416	50382748	52196383	1644690	1591245	1648694	392830	372114	392164	360404	340161	360230
2020-04-12	4518752	3891034	5737206	85787	79686	99776	8390	5103	19691	11029	10152	12938	4114	4114	4114	24504	16138	50867	17849	16663	20442	51394272	50402297	52205688	1644932	1591683	1648836	394672	374191	393842	362439	342455	362080
2020-04-13	4517341	3890200	5733735	79913	74196	93071	7102	4286	16891	10111	9278	11936	4114	4114	4114	20752	13558	43660	16618	15491	19098	51405625	50419509	52213952	1645136	1592058	1648954	396390	376130	395406	364328	344591	363795
2020-04-14	4516146	3889499	5730757	74437	69083	86801	6013	3600	14489	9247	8458	10988	4114	4114	4114	17574	11390	37472	15461	14393	17827	51415673	50434686	52221311	1645310	1592379	1649054	397992	377939	396864	366082	346578	365385
2020-04-15	4515134	3888910	5728203	69333	64323	80940	5091	3024	12428	8437	7689	10093	4114	4114	4114	14882	9568	32158	14375	13364	16627	51424586	50448091	52227882	1645456	1592653	1649137	399486	379628	398222	367710	348426	366858
2020-04-16	4514278	3888416	5726013	64578	59893	75466	4310	2540	10661	7676	6969	9249	4114	4114	4114	12602	8038	27596	13356	12401	15495	51432510	50459950	52233765	1645581	1592888	1649207	400878	381203	399489	369219	350143	368223
2020-04-17	4513553	3888001	5724133	60149	55771	70354	3649	2133	9145	6962	6296	8455	4114	4114	4114	10671	6752	23681	12402	11501	14430	51439570	50470458	52239046	1645686	1593090	1649265	402177	382673	400669	370618	351738	369485
2020-04-18	4512956	3887662	5722566	56025	51936	65583	3072	1781	7800	6294	5665	7707	4114	4114	4114	9036	5672	20320	11509	10661	13429	51445876	50479786	52243798	1645775	1593262	1649315	403388	384045	401770	371913	353218	370653
2020-04-19	4512620	3887484	5721681	52186	48369	61132	2418	1383	6198	5668	5076	7005	4114	4114	4114	7647	4762	17425	10674	9876	12488	51451519	50488080	52248084	1645851	1593409	1649356	404517	385325	402796	373113	354590	371732
2020-04-20	4512337	3887334	5720924	48613	45051	56981	1890	1064	4892	5083	4526	6345	4114	4114	4114	6449	3984	14880	9894	9143	11606	51456578	50495459	52251959	1645914	1593535	1649390	405570	386519	403753	374222	355862	372728
2020-04-21	4512099	3887209	5720279	45288	41965	53111	1483	821	3878	4535	4013	5726	4114	4114	4114	5405	3312	12616	9165	8460	10779	51461116	50502015	52255464	1645968	1593642	1649419	406552	387633	404645	375247	357041	373648
2020-04-22	4511900	3887105	5719735	42194	39095	49502	1175	640	3108	4025	3535	5145	4114	4114	4114	4500	2735	10619	8484	7822	10004	51465186	50507831	52258638	1646013	1593732	1649442	407468	388672	405477	376194	358132	374495
2020-04-23	4511735	3887020	5719278	39315	36427	46138	941	505	2519	3548	3090	4602	4114	4114	4114	3726	2245	8885	7848	7226	9279	51468840	50512987	52261517	1646050	1593807	1649462	408323	389642	406254	377067	359140	375276
2020-04-24	4511598	3886950	5718896	36636	33946	43003	761	403	2060	3105	2676	4093	4114	4114	4114	3074	1836	7403	7254	6671	8600	51472127	50517560	52264133	1646081	1593869	1649478	409120	390547	406978	377872	360072	375994
2020-04-25	4511486	3886894	5718579	34145	31640	40082	620	324	1696	2691	2291	3618	4114	4114	4114	2530	1497	6153	6699	6152	7964	51475088	50521623	52266514	1646106	1593920	1649491	409864	391391	407654	378612	360932	376653
2020-04-26	4511393	3886847	5718315	31828	29496	37363	507	262	1402	2306	1932	3174	4114	4114	4114	2079	1219	5107	6181	5669	7370	51477765	50525244	52268687	1646127	1593963	1649501	410559	392179	408285	379294	361724	377259
2020-04-27	4511317	3886809	5718097	29674	27503	34831	415	212	1161	1948	1599	2761	4114	4114	4114	1707	992	4235	5698	5219	6814	51480190	50528479	52270674	1646144	1593998	1649510	411207	392914	408874	379920	362454	377815
2020-04-28	4511255	3886779	5717916	27671	25651	32474	341	172	963	1615	1289	2375	4114	4114	4114	1402	806	3512	5248	4801	6294	51482394	50531380	52272497	1646158	1594027	1649517	411812	393601	409425	380495	363126	378325
2020-04-29	4511204	3886754	5717765	25809	23930	30281	280	140	798	1305	1001	2015	4114	4114	4114	1150	656	2912	4829	4412	5808	51484402	50533989	52274172	1646170	1594051	1649522	412377	394242	409939	381022	363744	378793
2020-04-30	4511162	3886733	5717641	24079	22331	28241	230	114	662	1017	732	1680	4114	4114	4114	944	533	2414	4439	4052	5354	51486235	50536344	52275714	1646179	1594070	1649527	412905	394841	410419	381506	364311	379221
2020-05-01	4511127	3886717	5717537	22470	20845	26343	188	93	549	748	482	1368	4114	4114	4114	775	433	2001	4078	3718	4931	51487914	50538475	52277137	1646187	1594086	1649531	413399	395400	410868	381950	364831	379613
2020-05-02	4511099	3886703	5717452	20975	19464	24578	155	75	455	497	250	1077	4114	4114	4114	636	352	1659	3743	3408	4537	51489455	50540410	52278451	1646193	1594100	1649534	413860	395922	411288	382356	365309	379969
2020-05-03	4511076	3886692	5717381	19585	18180	22937	127	61	378	265	35	806	4114	4114	4114	522	286	1376	3432	3119	4171	51490872	50542171	52279668	1646198	1594110	1649536	414291	396410	411681	382726	365747	380293
2020-05-04	4511056	3886684	5717322	18294	16988	21412	104	50	313	49	0	553	4114	3946	4114	429	233	1141	3143	2856	3832	51492177	50543779	52280796	1646203	1594120	1649538	414694	396866	412048	383063	366147	380595
2020-05-05	4511041	3886676	5717273	17094	15879	19993	86	40	260	0	0	318	3960	3747	4114	352	189	946	2877	2621	3516	51493382	50545251	52281843	1646206	1594127	1649540	415072	397293	412392	383372	366512	380879
2020-05-06	4511028	3886670	5717232	15978	14848	18674	70	33	215	0	0	99	3762	3555	4114	289	154	784	2641	2414	3222	51494496	50546600	52282816	1646209	1594133	1649541	415425	397692	412714	383663	366845	381146
2020-05-07	4511017	3886666	5717199	14940	13887	17449	58	27	178	0	0	0	3569	3368	4009	237	125	650	2432	2230	2951	51495528	50547841	52283722	1646211	1594138	1649542	415755	398066	413016	383938	367152	381398
2020-05-08	4511009	3886662	5717171	13974	12992	16309	47	22	148	0	0	0	3382	3188	3810	195	102	539	2246	2069	2708	51496484	50548983	52284565	1646213	1594142	1649543	416065	398415	413298	384196	367441	381635
2020-05-09	4511002	3886659	5717148	13073	12158	15249	39	18	123	0	0	0	3202	3015	3617	160	83	447	2084	1929	2492	51497372	50550037	52285351	1646215	1594146	1649544	416355	398742	413563	384439	367714	381858
2020-05-10	4510996	3886656	5717129	12234	11380	14261	32	14	102	0	0	0	3029	2850	3429	131	67	371	1942	1808	2301	51498198	50551012	52286084	1646216	1594148	1649544	416627	399049	413811	384668	367971	382067
2020-05-11	4510991	3886654	5717113	11451	10654	13341	26	12	84	0	0	0	2863	2691	3248	108	55	307	1820	1701	2133	51498966	50551914	52286768	1646217	1594151	1649545	416881	399336	414044	384883	368212	382263
2020-05-12	4510987	3886652	5717100	10720	9977	12484	21	10	70	0	0	0	2704	2540	3073	88	44	255	1713	1600	1986	51499681	50552750	52287407	1646218	1594153	1649545	417120	399605	414262	385085	368439	382448
2020-05-13	4510984	3886651	5717089	10038	9344	11684	18	8	58	0	0	0	2552	2397	2906	73	36	211	1611	1505	1859	51500347	50553526	52288004	1646219	1594154	1649545	417344	399857	414467	385274	368653	382622
2020-05-14	4510981	3886650	5717080	9401	8753	10938	14	6	48	0	0	0	2408	2260	2745	60	29	175	1515	1414	1749	51500969	50554247	52288562	1646220	1594156	1649546	417554	400094	414659	385453	368853	382784
2020-05-15	4510979	3886649	5717072	8806	8200	10241	12	5	40	0	0	0	2271	2130	2592	49	24	145	1424	1329	1645	51501550	50554918	52289084	1646220	1594157	1649546	417751	400315	414839	385620	369042	382937
2020-05-16	4510977	3886648	5717066	8250	7684	9591	10	4	33	0	0	0	2140	2007	2446	40	19	120	1338	1248	1547	51502092	50555543	52289572	1646221	1594157	1649546	417935	400523	415008	385777	369219	383081
2020-05-17	4510975	3886647	5717058	7731	7201	8983	9	4	31	0	0	0	2017	1890	2307	33	16	100	1257	1172	1454	51502598	50556125	52290029	1646221	1594158	1649546	418109	400718	415166	385924	369385	383215
2020-05-18	4510973	3886646	5717051	7244	6749	8415	8	3	28	0	0	0	1900	1780	2175	27	13	83	1180	1100	1367	51503071	50556668	52290457	1646221	1594159	1649546	418271	400901	415315	386063	369541	383342
2020-05-19	4510971	3886646	5717046	6790	6326	7885	7	3	25	0	0	0	1789	1676	2050	23	11	70	1108	1033	1284	51503514	50557175	52290858	1646221	1594159	1649546	418424	401072	415455	386192	369687	383460
2020-05-20	4510970	3886645	5717041	6364	5931	7388	6	3	22	0	0	0	1684	1577	1931	19	9	59	1040	969	1206	51503929	50557649	52291233	1646222	1594160	1649546	418567	401233	415586	386314	369825	383571
2020-05-21	4510969	3886645	5717037	5966	5560	6924	5	2	19	0	0	0	1585	1484	1819	16	7	50	976	909	1132	51504316	50558091	52291585	1646222	1594160	1649546	418701	401384	415709	386428	369954	383676
2020-05-22	4510968	3886644	5717033	5594	5214	6490	5	2	17	0	0	0	1491	1396	1712	13	6	43	916	853	1063	51504680	50558505	52291915	1646222	1594160	1649546	418827	401526	415824	386536	370075	383773
2020-05-23	4510967	3886644	5717031	5245	4889	6084	4	2	14	0	0	0	1403	1313	1612	11	5	37	859	800	997	51505020	50558893	52292224	1646222	1594161	1649546	418946	401659	415932	386636	370188	383865
2020-05-24	4510967	3886644	5717028	4918	4585	5703	3	1	12	0	0	0	1320	1235	1517	10	4	32	806	751	936	51505339	50559255	52292514	1646222	1594161	1649547	419057	401784	416034	386730	370294	383951
2020-05-25	4510966	3886644	5717026	4612	4300	5347	3	1	10	0	0	0	1241	1161	1427	8	4	27	756	704	878	51505637	50559595	52292785	1646222	1594161	1649547	419161	401901	416130	386819	370394	384032
2020-05-26	4510966	3886643	5717024	4325	4033	5014	2	1	9	0	0	0	1167	1092	1342	7	3	23	709	660	824	51505917	50559912	52293040	1646222	1594161	1649547	419259	402011	416220	386902	370488	384107
2020-05-27	4510965	3886643	5717022	4057	3783	4702	2	1	8	0	0	0	1098	1027	1263	6	3	20	665	619	773	51506179	50560210	52293279	1646222	1594161	1649547	419351	402114	416304	386979	370576	384178
